heuristics_version,animals_f1_score,architecture_f1_score,art_f1_score,chemistry_f1_score,culture_f1_score,diagrams_f1_score,events_f1_score,food_f1_score,geology_&_fossils_f1_score,history_f1_score,landscapes_f1_score,literature_f1_score,logos_&_symbols_f1_score,maps_&_flags_f1_score,mathematics_f1_score,medicine_&_health_f1_score,monuments_&_memorials_f1_score,music_f1_score,nature_f1_score,people_f1_score,places_f1_score,plants_f1_score,stem_f1_score,society_f1_score,space_f1_score,sports_f1_score,technology_&_engineering_f1_score,transportation_f1_score,macro_avg_f1_score,micro_avg_f1_score,samples_avg_f1_score,weighted_avg_f1_score,animals_precision,architecture_precision,art_precision,chemistry_precision,culture_precision,diagrams_precision,events_precision,food_precision,geology_&_fossils_precision,history_precision,landscapes_precision,literature_precision,logos_&_symbols_precision,maps_&_flags_precision,mathematics_precision,medicine_&_health_precision,monuments_&_memorials_precision,music_precision,nature_precision,people_precision,places_precision,plants_precision,stem_precision,society_precision,space_precision,sports_precision,technology_&_engineering_precision,transportation_precision,macro_avg_precision,micro_avg_precision,samples_avg_precision,weighted_avg_precision,animals_recall,architecture_recall,art_recall,chemistry_recall,culture_recall,diagrams_recall,events_recall,food_recall,geology_&_fossils_recall,history_recall,landscapes_recall,literature_recall,logos_&_symbols_recall,maps_&_flags_recall,mathematics_recall,medicine_&_health_recall,monuments_&_memorials_recall,music_recall,nature_recall,people_recall,places_recall,plants_recall,stem_recall,society_recall,space_recall,sports_recall,technology_&_engineering_recall,transportation_recall,macro_avg_recall,micro_avg_recall,samples_avg_recall,weighted_avg_recall,animals_support,architecture_support,art_support,chemistry_support,culture_support,diagrams_support,events_support,food_support,geology_&_fossils_support,history_support,landscapes_support,literature_support,logos_&_symbols_support,maps_&_flags_support,mathematics_support,medicine_&_health_support,monuments_&_memorials_support,music_support,nature_support,people_support,places_support,plants_support,stem_support,society_support,space_support,sports_support,technology_&_engineering_support,transportation_support,macro_avg_support,micro_avg_support,samples_avg_support,weighted_avg_support
depth+headJ,0.4,0.17647058823529413,0.14814814814814814,0.56,0.48945147679324885,0.3720930232558139,0.20689655172413793,0.8,0.380952380952381,0.2736842105263158,0.0,0.43750000000000006,0.5333333333333333,0.39999999999999997,0.48275862068965514,0.43478260869565216,0.3703703703703704,0.2105263157894737,0.4086021505376344,0.4895104895104895,0.617801047120419,0.33333333333333337,0.6511627906976744,0.5780730897009967,0.48275862068965514,0.6046511627906977,0.2325581395348837,0.45161290322580644,0.41167969127340764,0.49328318108543795,0.49181700053259686,0.47941149379898446,0.5,0.6,0.2222222222222222,0.4375,0.3717948717948718,0.8888888888888888,0.16666666666666666,1.0,0.36363636363636365,0.20634920634920634,0.0,0.30434782608695654,1.0,0.75,0.3684210526315789,0.3333333333333333,0.35714285714285715,0.25,0.296875,0.5072463768115942,0.5363636363636364,1.0,0.5753424657534246,0.4416243654822335,0.3333333333333333,0.4482758620689655,0.16666666666666666,0.4117647058823529,0.4584927036112555,0.4277726001863933,0.4819826707441387,0.47628565491091474,0.3333333333333333,0.10344827586206896,0.1111111111111111,0.7777777777777778,0.7160493827160493,0.23529411764705882,0.2727272727272727,0.6666666666666666,0.4,0.40625,0.0,0.7777777777777778,0.36363636363636365,0.2727272727272727,0.7,0.625,0.38461538461538464,0.18181818181818182,0.6551724137931034,0.47297297297297297,0.7283950617283951,0.2,0.75,0.8365384615384616,0.875,0.9285714285714286,0.38461538461538464,0.5,0.4878392372012881,0.5824873096446701,0.5871887287024902,0.5824873096446701,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+headJ+embedding,0.3157894736842105,0.2352941176470588,0.2916666666666667,0.6,0.4470588235294118,0.33333333333333337,0.1818181818181818,0.16666666666666666,0.28571428571428575,0.30088495575221236,0.16666666666666669,0.31578947368421056,0.3076923076923077,0.26666666666666666,0.4,0.5454545454545454,0.30303030303030304,0.1904761904761905,0.375,0.5419354838709677,0.5700934579439252,0.30769230769230765,0.5944055944055944,0.5597667638483965,0.4761904761904762,0.6222222222222222,0.12631578947368421,0.5,0.36884374121894614,0.456442831215971,0.45115569106394793,0.45224599931903314,0.42857142857142855,0.8,0.23333333333333334,0.5454545454545454,0.29343629343629346,0.875,0.13636363636363635,0.3333333333333333,0.5,0.20987654320987653,1.0,0.20689655172413793,1.0,0.5,0.28,0.42857142857142855,0.25,0.2,0.25301204819277107,0.5185185185185185,0.45864661654135336,0.6666666666666666,0.4885057471264368,0.401673640167364,0.38461538461538464,0.45161290322580644,0.07317073170731707,0.3333333333333333,0.43752116728903445,0.355225988700565,0.39891146060870836,0.4432180610762469,0.25,0.13793103448275862,0.3888888888888889,0.6666666666666666,0.9382716049382716,0.20588235294117646,0.2727272727272727,0.1111111111111111,0.2,0.53125,0.09090909090909091,0.6666666666666666,0.18181818181818182,0.18181818181818182,0.7,0.75,0.38461538461538464,0.18181818181818182,0.7241379310344828,0.5675675675675675,0.7530864197530864,0.2,0.7589285714285714,0.9230769230769231,0.625,1.0,0.46153846153846156,1.0,0.4947753747786045,0.6383248730964467,0.6306938983544488,0.6383248730964467,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+headJ+embedding+lookahead,0.3,0.3137254901960784,0.2173913043478261,0.6,0.45731707317073167,0.33333333333333337,0.19354838709677416,0.42857142857142855,0.4,0.3090909090909091,0.16666666666666669,0.3243243243243243,0.5333333333333333,0.26666666666666666,0.45161290322580644,0.5454545454545454,0.30303030303030304,0.23529411764705885,0.3962264150943396,0.4362139917695473,0.5876777251184835,0.30769230769230765,0.5957446808510638,0.5449438202247191,0.4761904761904762,0.6363636363636364,0.1176470588235294,0.49122807017543857,0.3917603203021188,0.44957264957264964,0.4532145883737897,0.4545632376986723,0.375,0.36363636363636365,0.13513513513513514,0.5454545454545454,0.30364372469635625,0.875,0.15,0.6,0.6,0.21794871794871795,1.0,0.21428571428571427,1.0,0.5,0.3333333333333333,0.42857142857142855,0.25,0.3333333333333333,0.2727272727272727,0.3136094674556213,0.47692307692307695,0.6666666666666666,0.49411764705882355,0.38492063492063494,0.38461538461538464,0.4666666666666667,0.06741573033707865,0.32558139534883723,0.4313780799683925,0.3389175257731959,0.3953395907524348,0.4145875276129236,0.25,0.27586206896551724,0.5555555555555556,0.6666666666666666,0.9259259259259259,0.20588235294117646,0.2727272727272727,0.3333333333333333,0.3,0.53125,0.09090909090909091,0.6666666666666666,0.36363636363636365,0.18181818181818182,0.7,0.75,0.38461538461538464,0.18181818181818182,0.7241379310344828,0.7162162162162162,0.7654320987654321,0.2,0.75,0.9326923076923077,0.625,1.0,0.46153846153846156,1.0,0.5289887164580792,0.6675126903553299,0.6656072520751419,0.6675126903553299,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+headJ+embedding10,0.380952380952381,0.17647058823529413,0.29411764705882354,0.7000000000000001,0.4852941176470588,0.3720930232558139,0.17142857142857143,0.19999999999999998,0.22222222222222224,0.26168224299065423,0.0,0.4444444444444444,0.3076923076923077,0.28571428571428575,0.48275862068965514,0.5,0.32,0.380952380952381,0.44897959183673475,0.5324675324675324,0.6086956521739131,0.33333333333333337,0.6496350364963503,0.5867507886435331,0.4166666666666667,0.6046511627906977,0.19753086419753085,0.4878048780487805,0.38758351214067727,0.48778054862842884,0.4924085768122465,0.47622841976822167,0.4444444444444444,0.6,0.3125,0.6363636363636364,0.34554973821989526,0.8888888888888888,0.125,1.0,0.25,0.18666666666666668,0.0,0.3333333333333333,1.0,0.6666666666666666,0.3684210526315789,0.4166666666666667,0.3333333333333333,0.4,0.3188405797101449,0.5125,0.5,1.0,0.5493827160493827,0.43661971830985913,0.3125,0.4482758620689655,0.11764705882352941,0.37037037037037035,0.4597846690195486,0.4018077239112572,0.474660210669385,0.46742519247524855,0.3333333333333333,0.10344827586206896,0.2777777777777778,0.7777777777777778,0.8148148148148148,0.23529411764705882,0.2727272727272727,0.1111111111111111,0.2,0.4375,0.0,0.6666666666666666,0.18181818181818182,0.18181818181818182,0.7,0.625,0.3076923076923077,0.36363636363636365,0.7586206896551724,0.5540540540540541,0.7777777777777778,0.2,0.7946428571428571,0.8942307692307693,0.625,0.9285714285714286,0.6153846153846154,0.7142857142857143,0.48046371745661803,0.6205583756345178,0.615607252075142,0.6205583756345178,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+headJ+embedding10+lookahead,0.3333333333333333,0.41379310344827586,0.21978021978021975,0.7000000000000001,0.5,0.40909090909090906,0.17142857142857143,0.6666666666666666,0.3636363636363636,0.2692307692307693,0.0,0.3783783783783784,0.5333333333333333,0.28571428571428575,0.48275862068965514,0.5454545454545454,0.3571428571428571,0.39999999999999997,0.46808510638297873,0.5227272727272727,0.6161137440758294,0.33333333333333337,0.6666666666666666,0.5856697819314641,0.4166666666666667,0.6511627906976745,0.1842105263157895,0.5185185185185185,0.428317727308727,0.4948932219127205,0.5048874418140473,0.5007948879356865,0.3333333333333333,0.41379310344827586,0.136986301369863,0.6363636363636364,0.3497536945812808,0.9,0.125,0.6666666666666666,0.3333333333333333,0.19444444444444445,0.0,0.25,1.0,0.6666666666666666,0.3684210526315789,0.42857142857142855,0.3333333333333333,0.4444444444444444,0.3384615384615385,0.45098039215686275,0.5,1.0,0.5741935483870968,0.43317972350230416,0.3125,0.4827586206896552,0.1111111111111111,0.35,0.4333677276248876,0.390190336749634,0.46445218899347346,0.4512986496341357,0.3333333333333333,0.41379310344827586,0.5555555555555556,0.7777777777777778,0.8765432098765432,0.2647058823529412,0.2727272727272727,0.6666666666666666,0.4,0.4375,0.0,0.7777777777777778,0.36363636363636365,0.18181818181818182,0.7,0.75,0.38461538461538464,0.36363636363636365,0.7586206896551724,0.6216216216216216,0.8024691358024691,0.2,0.7946428571428571,0.9038461538461539,0.625,1.0,0.5384615384615384,1.0,0.5630267453482947,0.6763959390862944,0.6760048055919615,0.6763959390862944,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+headJ+embedding15,0.380952380952381,0.1212121212121212,0.22857142857142856,0.6666666666666666,0.45847176079734214,0.3720930232558139,0.15,0.0,0.125,0.2711864406779661,0.0,0.3703703703703704,0.3076923076923077,0.28571428571428575,0.4375,0.5714285714285714,0.3076923076923077,0.4210526315789474,0.4752475247524752,0.5477707006369427,0.583732057416268,0.33333333333333337,0.6040268456375839,0.5688622754491018,0.4166666666666667,0.5909090909090909,0.17699115044247787,0.45833333333333326,0.365409902685278,0.4654205607476635,0.4647973840634391,0.45567786336681226,0.4444444444444444,0.5,0.23529411764705882,0.5833333333333334,0.31363636363636366,0.8888888888888888,0.10344827586206896,0.0,0.16666666666666666,0.18604651162790697,0.0,0.2777777777777778,1.0,0.6666666666666666,0.3181818181818182,0.46153846153846156,0.3076923076923077,0.5,0.3333333333333333,0.5180722891566265,0.4765625,1.0,0.4838709677419355,0.41304347826086957,0.3125,0.43333333333333335,0.1,0.3235294117647059,0.4052807481269488,0.3683431952662722,0.42803261977573903,0.43028257300800316,0.3333333333333333,0.06896551724137931,0.2222222222222222,0.7777777777777778,0.8518518518518519,0.23529411764705882,0.2727272727272727,0.0,0.1,0.5,0.0,0.5555555555555556,0.18181818181818182,0.18181818181818182,0.7,0.75,0.3076923076923077,0.36363636363636365,0.8275862068965517,0.581081081081081,0.7530864197530864,0.2,0.8035714285714286,0.9134615384615384,0.625,0.9285714285714286,0.7692307692307693,0.7857142857142857,0.4853569943429164,0.631979695431472,0.6251383427988934,0.631979695431472,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+headJ+embedding15+lookahead,0.3636363636363636,0.4444444444444444,0.2,0.6086956521739131,0.46357615894039733,0.40909090909090906,0.15789473684210525,0.6250000000000001,0.3,0.27826086956521745,0.0,0.368421052631579,0.5333333333333333,0.28571428571428575,0.4375,0.5714285714285714,0.3448275862068966,0.4210526315789474,0.48979591836734687,0.5130890052356022,0.6197183098591549,0.33333333333333337,0.624113475177305,0.5730994152046782,0.4166666666666667,0.6363636363636364,0.16,0.5,0.41710915556409595,0.4762320104666377,0.48498205637978986,0.48727217303931447,0.4,0.37209302325581395,0.12195121951219512,0.5,0.3167420814479638,0.9,0.1111111111111111,0.7142857142857143,0.3,0.1927710843373494,0.0,0.2413793103448276,1.0,0.6666666666666666,0.3181818181818182,0.46153846153846156,0.3125,0.5,0.34782608695652173,0.4188034188034188,0.5,1.0,0.5176470588235295,0.4117647058823529,0.3125,0.4666666666666667,0.09195402298850575,0.3333333333333333,0.42248984943343754,0.3627906976744186,0.4315052005418977,0.4309360169861896,0.3333333333333333,0.5517241379310345,0.5555555555555556,0.7777777777777778,0.8641975308641975,0.2647058823529412,0.2727272727272727,0.5555555555555556,0.3,0.5,0.0,0.7777777777777778,0.36363636363636365,0.18181818181818182,0.7,0.75,0.38461538461538464,0.36363636363636365,0.8275862068965517,0.6621621621621622,0.8148148148148148,0.2,0.7857142857142857,0.9423076923076923,0.625,1.0,0.6153846153846154,1.0,0.5703582462450665,0.6928934010152284,0.6919069462647445,0.6928934010152284,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+headJ+embedding20,0.4,0.2352941176470588,0.27027027027027023,0.631578947368421,0.4305949008498583,0.25,0.15,0.16666666666666666,0.37499999999999994,0.27868852459016397,0.0,0.3225806451612903,0.3076923076923077,0.28571428571428575,0.358974358974359,0.5454545454545454,0.2857142857142857,0.23529411764705885,0.3893805309734514,0.5548387096774193,0.5893719806763285,0.33333333333333337,0.5780730897009966,0.5429362880886426,0.5,0.6222222222222222,0.14285714285714288,0.4745762711864407,0.36632526937380533,0.4486725663716815,0.4486420816696046,0.44530440267696214,0.5,0.8,0.2631578947368421,0.6,0.27941176470588236,0.8333333333333334,0.10344827586206896,0.3333333333333333,0.5,0.18888888888888888,0.0,0.22727272727272727,1.0,0.6666666666666666,0.2413793103448276,0.42857142857142855,0.22727272727272727,0.3333333333333333,0.2619047619047619,0.5308641975308642,0.48412698412698413,1.0,0.4603174603174603,0.38132295719844356,0.4166666666666667,0.45161290322580644,0.08080808080808081,0.3111111111111111,0.42517160025757994,0.344429347826087,0.3971703712529401,0.43235515292674687,0.3333333333333333,0.13793103448275862,0.2777777777777778,0.6666666666666666,0.9382716049382716,0.14705882352941177,0.2727272727272727,0.1111111111111111,0.3,0.53125,0.0,0.5555555555555556,0.18181818181818182,0.18181818181818182,0.7,0.75,0.38461538461538464,0.18181818181818182,0.7586206896551724,0.581081081081081,0.7530864197530864,0.2,0.7767857142857143,0.9423076923076923,0.625,1.0,0.6153846153846154,1.0,0.496572118666409,0.6434010152284264,0.6379314110965487,0.6434010152284264,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+headJ+embedding20+lookahead,0.4,0.2424242424242424,0.20183486238532108,0.6,0.42528735632183917,0.25,0.15789473684210525,0.42857142857142855,0.37499999999999994,0.2882882882882883,0.0,0.368421052631579,0.5333333333333333,0.26666666666666666,0.358974358974359,0.5714285714285714,0.2857142857142857,0.23529411764705885,0.4074074074074074,0.3557046979865772,0.588235294117647,0.33333333333333337,0.5986394557823129,0.528,0.5,0.6363636363636364,0.14678899082568805,0.4827586206896552,0.37737016920483335,0.4281072298943948,0.43493201447869556,0.43351934187307384,0.5,1.0,0.12087912087912088,0.5454545454545454,0.27715355805243447,0.8333333333333334,0.1111111111111111,0.6,0.5,0.20253164556962025,0.0,0.2413793103448276,1.0,0.5,0.2413793103448276,0.46153846153846156,0.22727272727272727,0.3333333333333333,0.27848101265822783,0.23660714285714285,0.4878048780487805,1.0,0.4835164835164835,0.36531365313653136,0.4166666666666667,0.4666666666666667,0.08333333333333333,0.3181818181818182,0.42256921829642835,0.3148148148148148,0.3741775553702159,0.412460320819894,0.3333333333333333,0.13793103448275862,0.6111111111111112,0.6666666666666666,0.9135802469135802,0.14705882352941177,0.2727272727272727,0.3333333333333333,0.3,0.5,0.0,0.7777777777777778,0.36363636363636365,0.18181818181818182,0.7,0.75,0.38461538461538464,0.18181818181818182,0.7586206896551724,0.7162162162162162,0.7407407407407407,0.2,0.7857142857142857,0.9519230769230769,0.625,1.0,0.6153846153846154,1.0,0.5338931191570523,0.6687817258883249,0.6664009028687927,0.6687817258883249,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+headJ+embedding25,0.4,0.1176470588235294,0.20754716981132076,0.6666666666666666,0.419889502762431,0.25,0.2325581395348837,0.47058823529411764,0.14285714285714288,0.2601626016260163,0.15384615384615385,0.3125,0.3076923076923077,0.28571428571428575,0.3684210526315789,0.4761904761904762,0.25,0.23529411764705885,0.36065573770491804,0.5625,0.5922330097087378,0.33333333333333337,0.5723270440251572,0.532967032967033,0.5,0.6363636363636364,0.1044776119402985,0.3846153846153846,0.36203741791987387,0.4286312264545835,0.43319717998617074,0.43647139694240883,0.5,0.4,0.125,0.6666666666666666,0.2704626334519573,0.8333333333333334,0.15625,0.5,0.25,0.17582417582417584,0.5,0.21739130434782608,1.0,0.6666666666666666,0.25,0.38461538461538464,0.21052631578947367,0.3333333333333333,0.23655913978494625,0.5232558139534884,0.488,1.0,0.441747572815534,0.3730769230769231,0.4166666666666667,0.4666666666666667,0.05785123966942149,0.2631578947368421,0.41810899040711813,0.3198001249219238,0.3772832077877949,0.41357110906215544,0.3333333333333333,0.06896551724137931,0.6111111111111112,0.6666666666666666,0.9382716049382716,0.14705882352941177,0.45454545454545453,0.4444444444444444,0.1,0.5,0.09090909090909091,0.5555555555555556,0.18181818181818182,0.18181818181818182,0.7,0.625,0.3076923076923077,0.18181818181818182,0.7586206896551724,0.6081081081081081,0.7530864197530864,0.2,0.8125,0.9326923076923077,0.625,1.0,0.5384615384615384,0.7142857142857143,0.5011344011920535,0.649746192893401,0.6431593126547255,0.649746192893401,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+headJ+embedding25+lookahead,0.4,0.12903225806451613,0.20168067226890754,0.6666666666666666,0.42045454545454547,0.25,0.19047619047619047,0.5555555555555556,0.26666666666666666,0.27826086956521745,0.15384615384615385,0.3243243243243243,0.5333333333333333,0.26666666666666666,0.37837837837837834,0.5,0.25,0.23529411764705885,0.36974789915966383,0.36245954692556637,0.588235294117647,0.33333333333333337,0.5949367088607594,0.5130890052356021,0.5,0.6363636363636364,0.11510791366906474,0.423076923076923,0.37274952355915636,0.41598119858989424,0.42509709963838405,0.4254775766439181,0.5,1.0,0.1188118811881188,0.6666666666666666,0.2730627306273063,0.8333333333333334,0.12903225806451613,0.5555555555555556,0.4,0.1927710843373494,0.5,0.21428571428571427,1.0,0.5,0.25925925925925924,0.4166666666666667,0.21052631578947367,0.3333333333333333,0.24444444444444444,0.23829787234042554,0.4878048780487805,1.0,0.46078431372549017,0.35251798561151076,0.4166666666666667,0.4666666666666667,0.06349206349206349,0.2894736842105263,0.43298047765406666,0.3008498583569405,0.3616834575550172,0.4107685270499464,0.3333333333333333,0.06896551724137931,0.6666666666666666,0.6666666666666666,0.9135802469135802,0.14705882352941177,0.36363636363636365,0.5555555555555556,0.2,0.5,0.09090909090909091,0.6666666666666666,0.36363636363636365,0.18181818181818182,0.7,0.625,0.3076923076923077,0.18181818181818182,0.7586206896551724,0.7567567567567568,0.7407407407407407,0.2,0.8392857142857143,0.9423076923076923,0.625,1.0,0.6153846153846154,0.7857142857142857,0.5284576593188831,0.6738578680203046,0.6710390272316877,0.6738578680203046,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
depth+headJ+embedding30,0.3157894736842105,0.125,0.1487603305785124,0.6666666666666666,0.4273972602739726,0.20512820512820512,0.25000000000000006,0.2857142857142857,0.11764705882352941,0.3063063063063063,0.0,0.35897435897435903,0.5333333333333333,0.28571428571428575,0.37837837837837834,0.43478260869565216,0.25,0.19999999999999998,0.3464566929133858,0.5895953757225434,0.5769230769230769,0.33333333333333337,0.5841269841269842,0.5300546448087432,0.5,0.6363636363636364,0.10370370370370371,0.4,0.3532196428631109,0.428630533719487,0.4360221752423587,0.4353861473958272,0.42857142857142855,0.6666666666666666,0.08737864077669903,0.6666666666666666,0.2746478873239437,0.8,0.1724137931034483,0.4,0.14285714285714285,0.21518987341772153,0.0,0.23333333333333334,1.0,0.6666666666666666,0.25925925925925924,0.3333333333333333,0.21052631578947367,0.2222222222222222,0.22448979591836735,0.5151515151515151,0.47244094488188976,1.0,0.45320197044334976,0.3702290076335878,0.4166666666666667,0.4666666666666667,0.05737704918032787,0.2777777777777778,0.39406195086814844,0.3179864947820749,0.37399706986862946,0.40969998800065116,0.25,0.06896551724137931,0.5,0.6666666666666666,0.9629629629629629,0.11764705882352941,0.45454545454545453,0.2222222222222222,0.1,0.53125,0.0,0.7777777777777778,0.36363636363636365,0.18181818181818182,0.7,0.625,0.3076923076923077,0.18181818181818182,0.7586206896551724,0.6891891891891891,0.7407407407407407,0.2,0.8214285714285714,0.9326923076923077,0.625,1.0,0.5384615384615384,0.7142857142857143,0.5011579088092236,0.6573604060913706,0.6549621377603029,0.6573604060913706,12.0,29.0,18.0,9.0,81.0,34.0,11.0,9.0,10.0,32.0,11.0,9.0,11.0,11.0,10.0,8.0,13.0,11.0,29.0,74.0,81.0,10.0,112.0,104.0,8.0,14.0,13.0,14.0,788.0,788.0,788.0,788.0
